84868822,Numerical analysis,
85172028,Numerical linear algebra,
84876860,Numerical relativity,
84868846,Order theory,
85171848,Organismic computing,
85173198,Parameterized complexity,
84868454,Parametric statistics,
84865998,Particle statistics,
84865972,Passive dynamics,
85171263,Pattern recognition,
85172920,Pedobarography,
85170919,Perceptual computing,
85171674,Photoanalysis,
85171719,Photogrammetry,
85170979,Pop music automation,
85172029,Privacy-preserving computational geometry,
85167876,Probability,
84868481,Probability and statistics,
85171533,Proof complexity,
84876168,Quantum computing,
84865220,Quantum information science,
85171265,Quantum machine learning,
85170980,Question answering,
85172321,Queueing theory,
85172770,Radiomics,
85173064,Real-time computer graphics,
85171992,Reinforcement learning,
84869002,Riemannian geometry,
85171268,Robot learning,
85172882,Robotic mapping,
85173491,Robotic sensing,
84868457,Robust statistics,
85172296,Rule-based machine learning,
85170233,Scene statistics,
85172030,Scientific visualization,
84868858,Signal processing,
85171271,Similarity learning,
85173326,Software studies,
85173407,Spectral sequence,
85172562,Speech processing,
85167031,Speech recognition,
85171275,Statistical learning theory,
84866004,Statistical physics,
85171276,Statistical relational learning,
84868397,Statistics,
85173116,Structural complexity (applied mathematics),
84866007,Superstatistics,
84869008,Symplectic geometry,
84865417,Synergetics,
85173118,Systems chemistry,
84866452,Systems immunology,
84867328,Systems science,
85170805,Taxonomy (general),
85171471,Temporal annotation,
85172213,Textual case-based reasoning,
84866662,Theoretical computer science,
84866551,Theoretical neuromorphology,
84868918,Theory of computation,
84869017,Topology,
84868819,Transform theory,
84868451,U-statistic,
85171056,Uncertainty theory,
85171693,Visual computing,
85171876,Visuo-haptic mixed reality,
85171524,Voice analysis,
85166898,Anesthesiology,
84876030,Laboratory,
85166896,Orthopedic surgery,
84871599,Surgery,
85170211,Aerobiology,
85170171,Aeroecology,
85170214,Affective neuroscience,
85170206,Agricultural microbiology,
84864416,Agrobiology,
85170108,Allometry,
85170158,Ampelography,
85170109,Anatomy,
84868687,Animal geography,
84864422,Animal science,
85170276,Animal studies,
85170248,Animal welfare science,
85170159,Anthecology,
84867451,Anthracology,
84875573,Antibody mimetics,
85170242,Applied physiology,
85170257,Applied sustainability,
85170205,Aquatic biodiversity research,
84864332,Aquatic science,
85170259,Arcology,
84863996,Arctic ecology,
85170207,Astro microbiology,
84874410,Astrobiology,
85170143,Astrobotany,
84863620,Astroecology,
84868024,Bacterial genetics,
85170184,Bacterial phylodynamics,
85170191,Behavioral epigenetics,
84876021,Behavioral neuroscience,
84863904,Bioclimatology,
85172793,Biocomplexity,
84865678,Bioelectrochemistry,
84865841,Bioelectrodynamics,
85170125,Bioethics,
84863963,Biogeochemistry,
84868678,Biogeography,
84864143,Biogeomorphology,
84864712,Bioinorganic chemistry,
85170270,Biological data visualization,
84868669,Biological oceanography,
84865405,Biological thermodynamics,
85166721,Biologist,
84874377,Biology,
85166722,Biomedical scientist,
84863948,Biometeorology,
84866335,Biomics,
84864715,Bioorganic chemistry,
84864718,Bioorganometallic chemistry,
84865817,Biophysics,
84863841,Biospeleology,
85170265,Biotic ethics,
85170157,Botany,
85166724,Botany,
84864572,Bottom-up proteomics,
84874395,Building biology,
85170160,Canopy research,
84874398,Cell biology,
84865847,Cell biophysics,
85170126,Cellular agriculture,
84868000,Cellular microbiology,
84864672,Channelome,
84866353,Chordate genomics,
84874401,Chronobiology,
85170215,Clinical neuroscience,
85170277,Clinical pharmaceutical chemistry,
85170243,Clinical physiology,
85170278,Clinical research,
84864146,Coastal biogeomorphology,
85170110,Cognitive biology,
85170216,Cognitive development,
85170172,Cognitive ecology,
85170129,Cognitive epidemiology,
85167377,Cognitive neuroscience,
85170130,Cohort effect,
85170138,Community health,
85170185,Comparative cognition,
84866359,Comparative genomics,
85170245,Comparative physiology,
84866338,Connectomics,
84866467,Conservation biology,
85170173,Conservation psychology,
85170218,Contemplative neuroscience,
85170219,Cultural neuroscience,
85170165,Cytoarchitecture,
85170193,Cytogenetics,
85170166,Cytomics,
85170167,Cytopathology,
85170194,Cytotaxonomy,
85170186,Darwinian literary studies,
85170195,Dermatoglyphics,
85170174,Desert ecology,
84874404,Developmental biology,
85170220,Dynamical neuroscience,
85170187,Dysgenics,
85170262,Ecocriticism,
85170196,Ecogenetics,
84864368,Ecohydrology,
85170175,Ecological genetics,
84863966,Ecology,
85170176,Ecology (disciplines),
84865930,Ecomechanics,
85170131,Economic epidemiology,
85170177,Ecophysiology,
84866458,Ecosystem ecology,
84864053,Ecotoxicology,
85170235,Ecotrophology,
85170221,Educational neuroscience,
85170111,Eidonomy,
85170269,Electrochemical energy conversion,
84865411,Energetics,
84864002,Energy flow (ecology),
85166414,Entomology,
84863957,Environmental chemistry,
84864014,Environmental geology,
85170139,Environmental health,
85170283,Environmental health ethics,
84868927,Environmental studies,
84864059,Environmental toxicology,
85170112,Ethnobiology,
85170145,Ethnolichenology,
85170212,Ethnomycology,
85170249,Ethnozoology,
84868948,Euthenics,
84864062,Evidence-based toxicology,
84874407,Evolutionary biology,
85170169,Evolutionary developmental biology,
85167450,Evolutionary ecology,
85170188,Evolutionary physiology,
85170154,Exometabolomics,
84863629,Exoplanetology,
85170285,Exposure assessment,
84866437,Extrapolation based molecular systems biology,
85170204,Financial gerontology,
84864865,Fine structure genetics,
84866485,Fire ecology,
84868265,Fish anatomy,
85170128,Food and biological process engineering,
84865121,Food rheology,
85170287,Food safety,
84867460,Forest dynamics,
84867457,Forest ecology,
84867466,Forest pathology,
84864326,Freshwater biology,
84864856,Functional genomics,
85170222,Functional integration (neurobiology),
85172869,Gait analysis,
85170197,Genetic ecology,
84866326,Genetic epidemiology,
84876324,Genetics,
85170198,Genopolitics,
85170286,Geomedical engineering,
84865721,Geomicrobiology,
84874389,Gerontology,
85170113,Geroscience,
84864751,Glycobiology,
84864793,Glycomics,
84863623,Gravitational biology,
85170152,Gross anatomy,
85170208,Guard theory,
85170132,Health services research,
84868074,Helminthology,
84867937,Hematopathology,
84865153,Hemorheology,
85166727,Herpetology,
84867427,Home-stored product entomology,
85170162,Horticultural botany,
84874413,Human biology,
85170140,Human services,
85170246,Human thermal environments,
85170114,Hydrobiology,
84874416,Hydrogen biology,
84864230,Ichnology,
84867769,Immunology,
85170133,Infection control,
85170271,Integrative bioinformatics,
84864335,Intertidal ecology,
85170155,Ioliomics,
84866491,Island ecology,
84866470,Landscape epidemiology,
85170260,Landscape planning,
85170115,Lichenology,
85166482,Life science concept,
85170168,Liver cytology,
84864329,Marine biology,
85170146,Marine botany,
84864338,Marine larval ecology,
84864104,Medical geology,
85166723,Medical laboratory scientist,
84864074,Medical toxicology,
84864362,Melissopalynology,
84864883,Membrane biology,
84866371,Metabolomics,
84864035,Metagenomics,
84864038,Metaproteomics,
84868012,Microbial cytology,
84864032,Microbial ecology,
84866401,Microbial phylogenetics,
84864041,Microbial population biology,
85166725,Microbiologist,
84867997,Microbiology,
84868015,Microecology,
84868053,Molecular biology,
84865757,Molecular biophysics,
85170209,Molecular ecology,
85170210,Molecular medicine,
84864889,Molecular neuroscience,
84864236,Molecular paleontology,
84866413,Molecular phylogenetics,
84867463,Montane ecosystems,
85170116,Morphology (biology),
85170253,Mortality forecasting,
85170178,Mountain research,
85170274,Muscle tissue engineering,
85170117,Mycology,
85170281,Nanotoxicology,
84864221,Neoichnology,
84867835,Neuro-ophthalmology,
84867853,Neuroanatomy,
84864757,Neurochemistry,
85170200,Neurocriminology,
84867660,Neuroendocrinology,
85170201,Neuroepigenetics,
85170223,Neuroethics,
84867675,Neurogastroenterology,
85170224,Neurogastronomy,
85170202,Neurogenomics,
84868331,Neuroheuristics,
85170225,Neurointensive care,
85170226,Neurolaw,
85170118,Neuromechanics,
85170227,Neurometrics,
85170228,Neuromorality,
85170229,Neuromorphology,
84867838,Neurooncology,
84867841,Neuropathology,
84864847,Neuropharmacology,
85170230,Neurophysics,
85170213,Neuroscience,
85166726,Neuroscientist,
84868059,Neurovirology,
85170256,Normative ethics,
85170236,Nutrient profiling,
85170237,Nutriepigenomics,
85170238,Nutrition psychology,
85170231,Nutritional neuroscience,
85170134,Occupational epidemiology,
85170135,Outcomes research,
84864242,Paleobiology,
85170147,Paleobotany,
84864224,Paleoecology,
85170240,Paleoenzymology,
84864227,Paleogenetics,
84864239,Paleomycology,
85170232,Paleoneurobiology,
84863868,Paleontology,
84864248,Paleoparasitology,
84864257,Paleovirology,
84867091,Petroleum microbiology,
84868041,Phage ecology,
85170119,Pharmacometabolomics,
85170279,Pharmacovigilance,
84863913,Phenology,
85170203,Phylogenomics,
85170189,Phylogeography,
85170273,Phylomedicine,
85170156,Physical oncology,
85170120,Physiology,
84864152,Phytogeomorphology,
85170164,Phytosemiotics,
85170148,Phytosociology,
84864281,Planetary geology,
84864356,Planktology,
84864425,Plant disease epidemiology,
85170161,Plant ecology,
85170190,Plant evolutionary developmental biology,
85170149,Plant morphology,
85170163,Plant nutrition,
84868044,Plant pathology,
85170150,Plant physiology,
84864026,Polar ecology,
84864431,Pomology,
84868445,Population biology,
84864353,Population dynamics,
84868439,Population ecology,
84868418,Population genetics,
85170141,Population informatics,
85170239,Preventive nutrition,
85170250,Primate cognition,
85170121,Protistology,
85170275,Psychiatric epidemiology,
84867703,Psychiatric genetics,
85170241,Psychopathology,
84868945,Public health,
84865198,Quantum biology,
84864627,Radiobiology,
85170179,Radioecology,
84864660,Radiogenomics,
85166231,RapidMiner,
85170180,Recreation ecology,
85170254,Rejuvenation,
84874419,Reproductive biology,
84864874,Reverse genetics,
84866392,Ribonomics,
84864251,Sclerochronology,
85170181,Seascape ecology,
85170267,Senotherapy,
85170182,Sensory ecology,
84868122,Sensory neuroscience,
84867763,Serology,
84867454,Silvology,
84868158,Sleep epidemiology,
85170136,Social epidemiology,
85166415,Sociobiology,
84864389,Soil biology,
84864437,Soil ecology,
84864395,Soil zoology,
85170183,Soundscape ecology,
85170261,Spatial design,
84866482,Spatial ecology,
85170137,Spatial epidemiology,
84866509,Statistical epidemiology,
84868415,Statistical genetics,
84865862,Structural biology,
84866395,Structural genomics,
84868077,Structural parasitology,
85170268,Survival analysis,
85170258,Sustainability science,
85170151,Synantherology,
84866811,Synthetic morphology,
84867235,System anatomy,
85170124,Systematics,
84866431,Systems biology,
84864029,Systems ecology,
84866455,Systems neuroscience,
85170123,Taxonomy (biology),
85170170,Teratology,
84866503,Theoretical ecology,
84863835,Theoretical planetology,
84864434,Theoretical production ecology,
84866347,Toponomics,
84864083,Toxgnostics,
84864086,Toxicodynamics,
84864089,Toxicogenomics,
84866419,Transformed cladistics,
85170282,Translational glycobiology,
84865715,Tropical ecology,
85170266,Utilitarian bioethics,
84868047,Virology,
84865690,Virophysics,
85170234,Visual neuroscience,
85170153,Xenology,
84867448,Xylology,
85170251,Zooarchaeology,
85166728,Zoology,
85170122,Zoology,
84864125,Acanthochronology,
84865835,Accelerator physics,
84868654,Acoustical oceanography,
84865254,Acoustics,
84864458,Actinide chemistry,
84865535,Actinology,
84865317,Aeromechanics,
84863889,Aeronomy,
84864401,Aeroponics,
84865115,Aerostatics,
84864404,Agroecology,
84864098,Agrogeology,
84863945,Agrometeorology,
84864419,Agrophysics,
84865320,Aircraft flight mechanics,
84865520,Alkane stereochemistry,
84864545,Analytical chemistry,
84866025,Analytical mechanics,
84864092,Aquatic toxicology,
84864107,Aqueous geochemistry,
84863606,Archaeoastronomy,
84863670,Asteroseismology,
84863673,Astrobiophysics,
84863632,Astrochemistry,
84863641,Astrometry,
85166730,Astronomer,
84864452,Astronomical chronology,
84864446,Astronomy,
84868657,Astrooceanography,
84863700,Astroparticle physics,
84863694,Astrophysics,
84863676,Astrostatistics,
84863898,Atmospheric chemistry,
84865565,Atmospheric optics,
84863895,Atmospheric physics,
84863886,Atmospheric sciences,
84863978,Atmospheric thermodynamics,
84865556,Atom optics,
84863635,Atomic and molecular astrophysics,
84864584,Atomic physics,
84865553,"Atomic, molecular, and optical physics"," and optical physics"""
84866016,Attophysics,
84864991,Auger architectomics,
84864140,Bathymetry,
84865269,Bioacoustics,
85166731,Biochemist,
84865724,Biogeophysics,
84864461,Biophysical chemistry,
84865299,Biorheology,
84865798,Bipolar electrochemistry,
84865162,Bit-string physics,
84865432,Black hole thermodynamics,
84865455,Calorimetry,
84864787,Carbohydrate chemistry,
84867615,Cardiac physiology,
84864365,Catchment hydrology,
84865571,Cavity optomechanics,
84863650,Celestial mechanics,
84865850,Cell mechanics,
84864940,Ceramic chemistry,
84864344,Cetology,
85166732,Chemist,
84864455,Chemistry,
84874545,Chemistry of photolithography,
84865227,Circuit quantum electrodynamics,
84875585,Classical electromagnetism,
84865939,Classical mechanics,
84865808,Classical physics,
84863901,Climatology,
84864913,Clinical neurochemistry,
84874509,Cluster chemistry,
84868702,Coastal geography,
84864473,Combinatorial chemistry,
84865168,Combinatorics and physics,
84863829,Comparative planetary science,
84866019,Computational particle physics,
84864964,Condensed matter physics,
84863892,Coniology,
84865344,Contact mechanics,
84865239,Continuum mechanics,
84863726,Coronal seismology,
84863638,Cosmochemistry,
84864934,Cryogenics,
84865523,Cryptoregiochemistry,
84864476,Crystal chemistry,
84864976,Crystal optics,
84865275,Cymatics,
84865245,Damage mechanics,
84864134,Dendrochronology,
84863930,Dendroclimatology,
84865470,Digital microfluidics,
84864916,Dynamic combinatorial chemistry,
84865084,Dynamic covalent chemistry,
84865526,Dynamic stereochemistry,
84865359,Dynamics,
84863838,Earth science,
85166733,Ecology,
84868050,Ecovirology,
84864383,Edaphology,
84865598,Electro-optics,
84865302,Electrohydrodynamics,
84865898,Electrostatics,
84863844,Environmental science,
84865435,Equilibrium thermodynamics,
84864164,Exploration geophysics,
84864287,Extensional tectonics,
84863767,Extragalactic astronomy,
84863788,Far-infrared astronomy,
84864206,Fault mechanics,
84865473,Flow chemistry,
84864784,Food physical chemistry,
84864479,Forensic chemistry,
84864101,Forensic geology,
84864167,Forensic geophysics,
84863951,Forensic meteorology,
84865580,Fourier optics,
84865159,Fractional quantum mechanics,
84864314,Fracture mechanics,
84865347,Frictional contact mechanics,
84875692,Fullerene chemistry,
84863773,Galactic astronomy,
84863779,Gamma-ray astronomy,
84865308,Gas kinetics,
84865610,Gaussian optics,
84863847,Geochemistry,
84864122,Geochronology,
84864137,Geochronometry,
84868816,Geodesy,
84864170,Geodynamics,
85166738,Geographer,
84868681,Geography,
84864095,Geology,
84863853,Geomathematics,
84863856,Geomechanics,
84865607,Geometrical optics,
84866031,Geometrodynamics,
84865445,Geometrothermodynamics,
84863832,Geomorphology,
84863942,Geophysical fluid dynamics,
84864158,Geophysics,
84864278,Geothermobarometry,
84864212,Glaciology,
84864651,Global radiology,
84863679,Gravitational-wave astronomy,
84863745,Gyrokinetics,
84865311,Hamiltonian fluid mechanics,
84864979,Heat transfer physics,
84868505,Heliophysics,
84863697,Helioseismology,
84865124,Hemodynamics,
84863682,High energy density physics,
84863685,High time-resolution astrophysics,
84863791,High-energy astronomy,
84865087,Host-guest chemistry,
84864260,Hydrogeology,
84864149,Hydrogeomorphology,
84864173,Hydrogeophysics,
84868648,Hydrography,
84864023,Hydrology,
84863907,Hydrometeorology,
84865147,Hydrostatics,
84864215,Ice-sheet dynamics,
84864275,Igneous petrology,
84865868,Immunophysics,
84864068,Immunotoxicology,
84864071,In vitrotoxicology,
84864302,Indenter tectonics,
84865476,Induced-charge electrokinetics,
84863794,Infrared astronomy,
84864482,Inorganic chemistry,
84864560,Instrumental chemistry,
84864922,Interface and colloid science,
84864666,Interventional cardiology,
84866034,Invariance mechanics,
84865669,Isotope electrochemistry,
84864110,Isotope geochemistry,
84864374,Isotope hydrology,
84865951,Kinematics,
84865396,Kinetics (physics),
84865975,Lagrangian mechanics,
84864323,Landscape limnology,
84867895,Laryngology,
84865281,Laser ultrasonics,
84864320,Limnology,
84864880,Lipid bilayer mechanics,
84864269,Lithology,
84864485,Magnetochemistry,
84865672,Magnetoelectrochemistry,
84863749,Magnetohydrodynamics,
84864263,Marine geology,
84868663,Maritime geography,
84864973,Materiomics,
84864176,Mathematical geophysics,
84866057,Mathematical physics,
84865508,Mechanistic organic photochemistry,
84864494,Mechanochemistry,
84865529,Mechanostereochemistry,
84865859,Membrane biophysics,
84864341,Meristics,
84863972,Mesoscale meteorology,
84864982,Mesoscopic physics,
84865653,Michaelis-Menten kinetics,
84865000,Microfluidics,
84869056,Microgravity research,
84865464,Microphotonics,
84864497,Microscale chemistry,
84865488,Microwave chemistry,
84864188,Mineral physics,
84865504,Molecular dynamics,
84865042,Molecular electronics,
84865494,Molecular mechanics,
84865003,Molecular nanotechnology,
84865491,Molecular physics,
84864305,Morphotectonics,
84864500,Nanochemistry,
84865054,Nanoelectrochemistry,
84864563,Nanofluidics,
84863862,Nanogeoscience,
84865015,Nanomechanics,
84865060,Nanophotonics,
85166734,Natural history,
84865589,Near-field optics,
84864179,Near-surface geophysics,
84864308,Neotectonics,
84863782,Neutrino astronomy,
84865449,Non-equilibrium thermodynamics,
84865924,Non-smooth mechanics,
84865290,Nonlinear acoustics,
84868448,Nonparametric statistics,
84863688,Nuclear astrophysics,
84864503,Nuclear chemistry,
84864612,Nuclear physics,
84863785,Observational astronomy,
84864113,Ocean chemistry,
84865383,Ocean dynamics,
85166735,Oceanography,
84868651,Oceanography,
84865562,Optics,
84865895,Optoelectrofluidics,
84865030,Optofluidics,
84867901,Oral myology,
84865693,Orbital mechanics,
84864506,Organic chemistry,
84864116,Organic geochemistry,
84865631,Organic photonics,
84864949,Organolanthanide chemistry,
84864943,Organometallic chemistry,
84867886,Orthoptics,
84867892,Otorhinolaryngology,
84868804,Paleoceanography,
84863910,Paleoclimatology,
84863865,Paleogeoscience,
84863933,Paleolimnology,
85166736,Paleontology,
84864245,Paleopedology,
84864209,Paleoseismology,
84864254,Paleotempestology,
84863871,Palynology,
84865201,Parastatistics,
84866010,Particle physics,
85166737,Pathology,
84864377,Pedology,
84865248,Peridynamics,
84868442,Pest insect population dynamics,
84864509,Petrochemistry,
84864119,Petroleum geochemistry,
84864266,Petrology,
84865727,Photogeochemistry,
84865616,Photometry (optics),
84865625,Photonics,
84865293,Physical acoustics,
84865532,Physical chemistry,
84863691,Physical cosmology,
84868693,Physical geography,
84868675,Physical oceanography,
84865634,Physical optics,
84865511,Physical organic chemistry,
85166484,Physical science concept,
84865805,Physics,
84866344,Physiomics,
84865033,Picotechnology,
84868627,Planetary cartography,
84863826,Planetary science,
84868792,Plasma (physics),
84865802,Plasma electrochemistry,
84863954,Polar meteorology,
84865479,Polymer chemistry,
84865482,Polymer physics,
84864566,Process analytical chemistry,
84876303,Quantum chaos,
84865174,Quantum chemistry,
84865230,Quantum metrology,
84865236,Quantum optics,
84865637,Quasioptics,
84864624,Radiation chemistry,
84864521,Radioanalytical chemistry,
84864218,Radioglaciology,
84865550,Reaction dynamics,
84865189,Relativistic quantum chemistry,
84865150,Rheology,
84864155,River morphology,
84864272,Rock mechanics,
84864290,Salt tectonics,
84875382,Scanning probe microscopy,
84863874,Sedimentology,
84864191,Seismology,
84864203,Seismotectonics,
84868639,Selenography,
84865192,Semiclassical physics,
84865130,Slosh dynamics,
84864527,Soft chemistry,
84864443,Soil chemistry,
84865353,Soil mechanics,
84864392,Soil physics,
84863877,Soil science,
84863667,Solar physics,
84865341,Solid mechanics,
84865675,Solid state ionics,
84864985,Solid-state chemistry,
84863752,Space physics,
84868499,Space science,
84875846,Spectroscopy,
84863880,Speleology,
84863600,Stellar archaeology,
84863603,Stellar chemistry,
84863776,Stellar kinematics,
84864293,Strike-slip tectonics,
84866013,String phenomenology,
84864284,Structural geology,
84863814,Submillimetre astronomy,
84864536,Supramolecular chemistry,
84864925,Surface science,
84863993,Systems geology,
84864299,Tectonics,
84864182,Tectonophysics,
84864539,Theoretical chemistry,
84866022,Theoretical physics,
84865423,Thermal physics,
84865426,Thermal science,
84865402,Thermodynamics,
84865660,Thermokinetics,
84864185,Thermophysics,
84864296,Thrust tectonics,
84863817,Time domain astronomy,
84868642,Topography,
84864811,Topology (chemistry),
84866051,Transformation optics,
84866054,Unparticle physics,
84863916,Urban climatology,
84864311,Volcano tectonics,
84863883,Volcanology,
84875609,Wave mechanics,
84864542,Wet chemistry,
85166917,Abnormal psychology,
85167516,Abundance (ecology),
85167474,Acoustic ecology,
85173067,Agnotology,
85167305,American studies,
85167086,Analogy,
85172403,Android science,
85166491,Anthropology,
85166915,Anthropology of religion,
85167245,Anthrozoology,
84867274,Anti-computer forensics,
85167200,Apophatic theology,
85167249,Appalachian studies,
85166492,Archaeology,
85173017,Archives management,
85166502,Area studies,
85172924,Artificial grammar learning,
85167240,Asian studies,
84867409,Audio forensics,
85172406,Autonomous car liability,
85166519,Axiology,
85167425,Behavioral ecology,
85167959,Biblical cosmology,
85167276,Biocommunication (science),
84866299,Bioinformatics,
85166901,Biological anthropology,
84868107,Biological psychiatry,
85167581,Biology and sexual orientation,
85167407,Biomass (ecology),
85167246,Business studies,
85167521,Cascade effect (ecology),
85167253,Caucasology,
85166976,Chronology,
85171841,Citizen science,
85173319,CLARIN,
85166493,Classics,
84868113,Clinical neurophysiology,
85167367,Cognitive behavioral therapy,
85167046,Cognitive linguistics,
85170862,Cognitive philology,
85166911,Cognitive psychology,
85166914,Cognitive science,
85171082,Collaborative information seeking,
85166503,Communication studies,
85167277,Communicology,
85167244,Community studies,
85167352,Comparative cultural studies,
85172015,Computational criminology,
85172022,Computational sociology,
85172023,Computational sustainability,
85167433,Constructivist epistemology,
84868744,Corporate governance of information technology,
85172494,Corpus-assisted discourse studies,
85167257,Criminology,
85167368,Critical psychology,
85168055,Critical theory,
85167301,Cross-cultural studies,
85166992,Cryptanalysis,
85166923,Cultural anthropology,
85167295,Cultural ecology,
85167340,Cultural geography,
85167342,Cultural psychology,
85166937,Cultural resources management,
85166505,Cultural studies,
85166926,Culture theory,
85172355,Cyborg anthropology,
85166933,Demography,
85167777,Design technology,
85167237,Development studies,
85166935,Developmental psychology,
85167374,Differential psychology,
84868711,Digital scholarship,
85167635,Disability studies,
85167270,Discourse analysis,
85167489,Disturbance (ecology),
85167540,Dominance (ecology),
85167486,Ecolinguistics,
85167462,Ecological anthropology,
84868885,Ecological economics,
85167567,Ecomusicology,
85166947,Economics,
85167504,Ecotheology,
85167372,Educational psychology,
85170878,Embodied cognitive science,
84868930,Energy development,
85167556,Environmental anthropology,
84868891,Environmental economics,
85167254,Environmental social science,
85166521,Epistemology,
85166540,Epistemology of religion,
85167259,Eskimology,
85167238,Ethnic studies,
85166509,Ethno-cultural studies,
85166977,Ethnography,
85166978,Ethnology,
85166981,Ethnomusicology,
85167370,Ethology,
85168098,Etymology,
85167328,European studies,
85166998,Evolutionary linguistics,
85167371,Evolutionary psychology,
85166934,Excavation (archaeology),
85166567,Existential phenomenology,
85167652,Feminist anthropology,
85167633,Feminist archaeology,
85167660,Feminist epistemology,
85167615,Feminist film theory,
85167653,Feminist political ecology,
85167668,Feminist psychology,
85167614,Feminist school of criminology,
85167642,Feminist sociology,
85167189,Feminist theology,
85166535,Film theory,
85168114,Folk psychology,
85167252,Food studies,
84869059,Forensic astronomy,
84867424,Forensic entomology,
84864359,Forensic palynology,
84867430,Forensic pathology,
84864194,Forensic seismology,
84864065,Forensic toxicology,
85167480,Functional ecology,
85167251,Geisteswissenschaft,
85166510,Gender studies,
85167242,German studies,
85167383,Gestalt psychology,
85167243,Global studies,
85166980,Glottochronology,
85167522,Guild (ecology),
85172871,Handwriting movement analysis,
85172798,Health web science,
85166995,Historical linguistics,
85166954,Historiography,
85167042,History of linguistics,
85168122,History of science and technology,
85167236,History of technology,
85167592,Homosexuality and psychology,
84868759,Human communication,
85167043,Human ecology,
85167062,Human geography,
85171838,Human performance technology,
85167247,Human science,
84866702,Humanitarian engineering,
85167375,Industrial and organizational psychology,
85167390,Industrial sociology,
84868975,Information technology management,
85167077,Integrated geography,
85172799,Interactional linguistics,
85167343,Intercultural learning,
85167297,Intercultural relations,
85167085,International relations,
85168082,International relations theory,
85167234,International studies,
85171856,Internet linguistics,
85171948,Internet science,
85171114,Interruption science,
85167235,Japanese studies,
85167135,Jurisprudence,
85167241,Korean studies,
85167007,Lexicography,
85166511,Library science,
85166941,Linguistic anthropology,
85167040,Linguistic typology,
85166495,Linguistics,
85166504,Linguistics,
85167097,Literary theory,
85167153,Macroeconomics,
85166930,Maritime archaeology,
85167928,Meaning (linguistics),
85167266,Media ecology,
85167161,Media studies,
85167644,Men's studies,
85166557,Meta-epistemology,
85166558,Meta-ontology,
85167999,Metamathematics,
85167175,Microeconomics,
85167261,Mongolian studies,
85167012,Morphology (linguistics),
85171145,Multiple-criteria decision analysis,
85166512,Museology,
84868328,Museum informatics,
84868888,Natural resource economics,
84868960,Natural resource management,
84867418,Network forensics,
84868116,Neuroethology,
84867844,Neuropsychiatry,
85166564,Noetic theory,
84864621,Nuclear forensics,
85167014,Orthography,
85167132,Performing arts education,
85167021,Personality psychology,
85166526,Phenomenology,
85168065,Phenomenology (archaeology),
85168066,Phenomenology (architecture),
85166569,Phenomenology (philosophy),
85166566,Phenomenology (philosophy),
85167845,Phenomenology (philosophy),
85166577,Phenomenology (philosophy),
85166574,Phenomenology (philosophy),
85166572,Phenomenology (philosophy),
85166576,Phenomenology (philosophy),
85166570,Phenomenology (philosophy),
85166573,Phenomenology (philosophy),
85166568,Phenomenology (philosophy),
85166565,Phenomenology (philosophy),
85166575,Phenomenology (philosophy),
85168067,Phenomenology (physics),
85168068,Phenomenology (psychology),
85167016,Philology,
85168025,Philosophical anthropology,
85166541,Philosophy of science,
85167017,Phonetics,
85167018,Phonology,
85167957,Plasma cosmology,
85167038,Political ecology,
85167039,Political economy,
85167019,Political science,
85167310,Popular culture studies,
85167230,Psephology,
85172551,Psychoacoustics,
85167056,Psycholinguistics,
85166506,Psychology,
85173461,Q methodology,
85167396,Queer theory,
85166571,Realistic phenomenology,
85167041,Regional science,
85167109,Religious studies,
85167054,Rural sociology,
85167250,Russian studies,
84868514,Sabermetrics,
85167248,Scandinavian studies,
85166400,Science education,
85166418,Science journalism,
85166543,Science studies,
84868340,Scientometrics,
85166596,Semantics,
85166597,Semiotics,
84868696,Settlement geography,
85167227,Slavic studies,
85167256,Social anthropology,
85166544,Social epistemology,
85167028,Social psychology,
85166486,Social science concept,
85167049,Sociolinguistics,
85170798,Sociology of knowledge,
85171328,Sociorobotics,
84867379,Soft ergonomics,
84869062,Space archaeology,
84869101,Space geostrategy,
84869071,Space-based economy,
85167509,Stewardship (theology),
84867421,Stochastic forensics,
85172031,Stylometry,
85167880,Substance theory,
84868409,Survey methodology,
84868969,Sustainable architecture,
85167258,Taiwan studies,
84867169,Telematics,
85167892,Teleology,
84868684,Time geography,
84868894,Transport economics,
85171134,Urban computing,
85167426,Urban ecology,
85171135,Urban informatics,
85166742,Urban planner,
85167260,Urban planning,
85167228,Urban sociology,
85171899,Usability engineering,
84867907,Vocology,
85167639,Womanist theology,
85167647,Women's studies,
85166513,Women's studies,
84863626,Xenoarchaeology,
85167564,Zoopoetics,
85166515,Applied arts,
85166514,Applied humanities,
85167113,Art,
85166508,Ecological humanities,
85166936,Egyptology,
85167566,Environmental theology,
85166516,Health humanities,
85166494,History,
85166496,Law (concept),
85166497,Literature,
85166517,Medical humanities,
85166970,Palaeography,
85166498,Performing arts,
85166499,Philosophy,
85167225,Politics,
85166500,Religion,
85166507,Sociology,
85166501,Visual arts,
85167168,Action theory (philosophy),
85166518,Aesthetics,
85166900,Afterlife,
85168044,American philosophy,
85167055,Analytic philosophy,
85167133,Anarchism,
85167134,Ancient philosophy,
85167173,Anthroposophy,
85166547,Applied ethics,
85168058,Australian philosophy,
85168024,Aztec philosophy,
85167137,Beauty,
85167136,Being,
85168045,British philosophy,
85167138,Buddhist philosophy,
85168071,Business ethics,
